time,ENV.pressure,ENV.temperature,PHOT.O2_1,PHOT.O3_1,PHOT.O3_2
168450,8.78E+03,2.02E+02,1.66E-16,1.74E-06,3.26E-04
168600,8.78E+03,2.02E+02,1.59E-16,1.62E-06,3.21E-04
168750,8.78E+03,2.02E+02,1.51E-16,1.50E-06,3.17E-04
168900,8.78E+03,2.02E+02,1.44E-16,1.38E-06,3.12E-04
169050,8.78E+03,2.02E+02,1.37E-16,1.27E-06,3.07E-04
169200,8.78E+03,2.02E+02,1.30E-16,1.17E-06,3.02E-04
172800,8.78E+03,2.08E+02,4.75E-19,6.18E-09,3.77E-07
172950,8.78E+03,2.08E+02,2.73E-19,3.67E-09,2.04E-07
173100,8.78E+03,2.08E+02,1.43E-19,2.02E-09,1.11E-07
173250,8.78E+03,2.08E+02,7.16E-20,1.06E-09,5.80E-08
173400,8.78E+03,2.08E+02,3.20E-20,5.14E-10,2.84E-08
173550,8.78E+03,2.08E+02,1.30E-20,2.30E-10,1.37E-08
173700,8.78E+03,2.07E+02,4.76E-21,9.39E-11,6.18E-09
173850,8.78E+03,2.07E+02,1.64E-21,3.51E-11,2.60E-09
174000,8.78E+03,2.07E+02,6.07E-22,1.16E-11,1.03E-09
174150,8.78E+03,2.07E+02,2.77E-22,3.59E-12,3.42E-10
174300,8.78E+03,2.07E+02,1.40E-22,1.19E-12,1.12E-10
174450,8.78E+03,2.07E+02,6.76E-23,4.79E-13,3.37E-11
174600,8.78E+03,2.07E+02,2.29E-23,2.12E-13,8.65E-12
174750,8.78E+03,2.07E+02,3.21E-24,8.29E-14,2.50E-12
174900,8.78E+03,2.07E+02,2.00E-26,1.95E-14,7.53E-13
175050,8.78E+03,2.07E+02,5.27E-35,2.46E-15,2.68E-13
175200,8.78E+03,2.07E+02,2.01E-67,1.70E-16,7.23E-14
175350,8.78E+03,2.07E+02,2.05E-183,7.37E-19,1.38E-14
175500,8.78E+03,2.07E+02,0.00E+00,1.06E-33,5.11E-23
175650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
175800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
175950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
176100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
176250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
176400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
176550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
176700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
176850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
177900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
178950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
179100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
179250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
179400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
179550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
179700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
179850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
180900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
181950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
182100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
182250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
182400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
182550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
182700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
182850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
183900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
184950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
185100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
185250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
185400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
185550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
185700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
185850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
186900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
187950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
188100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
188250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
188400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
188550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
188700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
188850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
189900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
190950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
191100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
191250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
191400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
191550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
191700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
191850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
192900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
193950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
194100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
194250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
194400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
194550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
194700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
194850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
195900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
196950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
197100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
197250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
197400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
197550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
197700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
197850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198750,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
198900,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199050,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199200,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199350,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199500,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199650,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199800,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
199950,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
200100,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
200250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
200400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
200550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
200700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
200850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201750,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
201900,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202050,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202200,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202350,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202500,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202650,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202800,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
202950,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
203100,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
203250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
203400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
203550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
203700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
203850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204750,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
204900,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205050,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205200,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205350,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205500,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205650,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205800,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
205950,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
206100,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
206250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
206400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
206550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
206700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
206850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
207000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
207150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
207300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
207450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
207600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
207750,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
207900,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208050,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208200,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208350,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208500,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208650,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208800,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
208950,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
209100,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
209250,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
209400,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
209550,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
209700,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
209850,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210000,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210150,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210300,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210450,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210600,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210750,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
210900,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211050,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211200,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211350,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211500,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211650,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211800,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
211950,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
212100,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
212250,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
212400,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
212550,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
212700,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
212850,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213000,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213150,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213300,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213450,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213600,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213750,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
213900,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214050,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214200,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214350,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214500,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214650,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214800,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
214950,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
215100,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
215250,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
215400,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
215550,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
215700,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
215850,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
216000,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
216150,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
216300,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
216450,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
216600,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
216750,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
216900,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217050,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217200,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217350,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217500,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217650,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217800,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
217950,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
218100,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
218250,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
218400,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
218550,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
218700,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
218850,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219000,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219150,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219300,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219450,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219600,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219750,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
219900,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
220050,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
220200,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
220350,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
220500,8.78E+03,2.04E+02,0.00E+00,4.10E-40,1.55E-23
220650,8.78E+03,2.04E+02,1.56E-284,2.87E-21,6.56E-15
220800,8.78E+03,2.04E+02,2.00E-119,1.79E-17,3.92E-14
220950,8.78E+03,2.04E+02,3.03E-47,6.19E-16,1.60E-13
221100,8.78E+03,2.04E+02,1.39E-29,6.21E-15,5.58E-13
221250,8.78E+03,2.04E+02,3.41E-25,4.08E-14,2.09E-12
221400,8.78E+03,2.04E+02,9.32E-24,1.39E-13,8.21E-12
221550,8.78E+03,2.04E+02,4.13E-23,3.81E-13,2.91E-11
221700,8.78E+03,2.04E+02,1.07E-22,1.06E-12,9.38E-11
221850,8.78E+03,2.04E+02,2.45E-22,3.33E-12,2.77E-10
222000,8.78E+03,2.04E+02,6.15E-22,1.08E-11,8.13E-10
222150,8.78E+03,2.04E+02,1.77E-21,3.17E-11,1.99E-09
222300,8.78E+03,2.04E+02,5.16E-21,8.40E-11,4.62E-09
222450,8.78E+03,2.04E+02,1.39E-20,2.01E-10,9.96E-09
222600,8.78E+03,2.04E+02,3.37E-20,4.38E-10,2.03E-08
222750,8.78E+03,2.04E+02,7.46E-20,8.89E-10,4.06E-08
222900,8.78E+03,2.04E+02,1.47E-19,1.68E-09,7.60E-08
223050,8.78E+03,2.04E+02,2.73E-19,3.01E-09,1.37E-07
223200,8.78E+03,2.04E+02,4.75E-19,5.04E-09,2.48E-07
223350,8.78E+03,2.04E+02,5.74E-18,7.82E-09,1.65E-05
223500,8.78E+03,2.04E+02,6.35E-18,1.17E-08,3.16E-05
223650,8.78E+03,2.04E+02,7.29E-18,1.66E-08,5.07E-05
223800,8.78E+03,2.04E+02,9.53E-18,2.29E-08,7.28E-05
223950,8.78E+03,2.04E+02,1.22E-17,3.06E-08,9.62E-05
224100,8.78E+03,2.04E+02,1.44E-17,3.92E-08,1.15E-04
224250,8.78E+03,2.04E+02,1.75E-17,5.23E-08,1.30E-04
224400,8.78E+03,2.04E+02,2.17E-17,6.73E-08,1.42E-04
224550,8.78E+03,2.04E+02,2.63E-17,8.99E-08,1.53E-04
224700,8.78E+03,2.03E+02,3.22E-17,1.24E-07,1.65E-04
224850,8.78E+03,2.03E+02,3.73E-17,1.58E-07,1.78E-04
225000,8.78E+03,2.03E+02,4.28E-17,2.00E-07,1.92E-04
225150,8.78E+03,2.03E+02,4.83E-17,2.50E-07,2.05E-04
225300,8.78E+03,2.03E+02,5.42E-17,3.05E-07,2.18E-04
225450,8.78E+03,2.03E+02,6.03E-17,3.67E-07,2.30E-04
225600,8.78E+03,2.03E+02,6.64E-17,4.34E-07,2.41E-04
225750,8.78E+03,2.03E+02,7.29E-17,5.07E-07,2.51E-04
225900,8.78E+03,2.03E+02,7.93E-17,5.85E-07,2.61E-04
226050,8.78E+03,2.03E+02,8.60E-17,6.68E-07,2.70E-04
226200,8.78E+03,2.03E+02,9.27E-17,7.56E-07,2.78E-04
226350,8.78E+03,2.03E+02,9.96E-17,8.50E-07,2.86E-04
226500,8.78E+03,2.03E+02,1.07E-16,9.49E-07,2.94E-04
226650,8.78E+03,2.03E+02,1.14E-16,1.05E-06,3.01E-04
226800,8.78E+03,2.03E+02,1.21E-16,1.17E-06,3.08E-04
